Voter||Weight||% Weight||Author||Rep||Permlink||vote_tstamp||Total Payout||Pending Payout||Curator Payout||Total Payout Value||Total Reward Shares||Ratio||Delegatee Vote Value||Vote Count||Created||Vote Date||Comments||json_metadata||depth||Word Count
beatitudes8||2800||28||goldendawne||59||re-beatitudes8-re-goldendawne-0fwiqeum-20180219t184220429z||2018-02-19 18:55:30||0.086||0||0||0.086||15611630875||5.508713387383366e-12||0.030769396395941877||2||2018-02-19 18:42:21||2018-02-19||1||"{""tags"":[""diy""]}"||2||39
beatitudes8||1200||12||tattoodjay||62||re-beatitudes8-2018219t13464445z||2018-02-19 18:53:12||0.017||0.017||0||0||2443694194||6.956680603383224e-12||0.017||1||2018-02-19 18:46:03||2018-02-19||2||"{""tags"":[""steemusa""]}"||2||148
beatitudes8||10000||100||goldendawne||59||0fwiqeum||2018-02-19 18:10:15||3.299||0||0.574||2.725||748821923238||4.4055868259501666e-12||0.0886905667821689||39||2018-02-19 17:45:57||2018-02-19||21||"{""tags"":[""diy"",""homesteading"",""homemade"",""recipes"",""dtube""]}"||0||193
beatitudes8||3000||30||papa-pepper||77||sainfoin-an-incredible-plant-to-help-build-our-pastures||2018-02-19 18:05:45||58.074||0||8.372||49.702||10328559864526||5.622661896888288e-12||0.03467731001981572||356||2018-02-19 17:42:06||2018-02-19||103||"{""tags"":[""homesteading"",""animals"",""gardening"",""life"",""health""]}"||0||594
beatitudes8||1100||11||hoosain||47||re-beatitudes8-the-all-new-steemian-seed-carousel-will-you-be-getting-something-in-the-mail-20180219t174551044z||2018-02-19 17:47:33||0.016||0.016||0||0||2327327804||6.874837301604291e-12||0.016||1||2018-02-19 17:44:42||2018-02-19||1||"{""tags"":[""seedbox""]}"||1||17
beatitudes8||2500||25||mountainjewel||57||hedges-or-the-forgotten-landscaping-feature-edible-practical-attractive||2018-02-19 17:40:57||4.303||0||0.78||3.523||765857034934||5.618542108672833e-12||0.02876761638953367||45||2018-02-19 17:30:06||2018-02-19||33||"{""tags"":[""gardening"",""homesteading"",""nature"",""steemiteducation"",""homesteadersonline""]}"||0||1016
beatitudes8||1100||11||gardengirlcanada||59||re-beatitudes8-the-all-new-steemian-seed-carousel-will-you-be-getting-something-in-the-mail-20180219t172937758z||2018-02-19 17:35:27||0.016||0.016||0||0||2327327804||6.874837301604291e-12||0.016||1||2018-02-19 17:29:36||2018-02-19||1||"{""tags"":[""seedbox""]}"||1||7
beatitudes8||900||9||tattoodjay||62||he-things-you-see-in-nyc-no-one-got-time-for-that||2018-02-19 17:33:12||8.608||0||1.366||7.242||1542618722950||5.580121563375454e-12||0.01038941765019889||127||2018-02-19 01:16:00||2018-02-19||65||"{""tags"":[""steemusa"",""busy"",""whalepower"",""thealliance"",""oldtimers""]}"||0||159
beatitudes8||900||9||coldsteem||59||hearts-cafe-ollantaytambo-peru||2018-02-19 17:31:24||3.58||0||0.738||2.842||622532447804||5.7507042606831925e-12||0.010707019133625265||25||2018-02-17 22:41:30||2018-02-19||12||"{""tags"":[""travel"",""restaurants"",""peru"",""ollantaytambo"",""heartscafe""]}"||0||778
beatitudes8||500||5||qurator||63||the-daily-qurator-161-or-upvoting-at-usd0-14-usd1-47-or-cover-competition-winner-or-new-bot||2018-02-19 17:31:06||56.034||0||9.537||46.497||9962690200603||5.624384465614368e-12||0.005890403857369377||716||2018-02-19 17:06:45||2018-02-19||58||"{""tags"":[""qurator"",""curation"",""steemit"",""community"",""minnowsupport""]}"||0||1928
beatitudes8||2100||21||ironshield||57||replanting-and-pruning-our-coffee-tree||2018-02-19 17:27:24||4.761||0||0.757||4.004||846030374327||5.627457529272845e-12||0.024229335994732273||56||2018-02-18 16:30:00||2018-02-19||24||"{""tags"":[""homesteading"",""blog"",""gardening"",""life"",""coffee""]}"||0||137
beatitudes8||2100||21||walkerland||53||get-an-early-jump-on-spring-gardening||2018-02-19 17:11:45||3.229||0||0.63||2.599||574770888783||5.617890646544352e-12||0.02418814524120902||38||2018-02-19 17:03:33||2018-02-19||22||"{""tags"":[""gardening"",""homesteading"",""homesteadersonline"",""growfood"",""ocd-resteem""]}"||0||606
beatitudes8||2100||21||gardengirlcanada||59||homesteadersonline-appreciation-the-glue-that-binds-us-together-and-keeps-us-all-in-line-and-smiling||2018-02-19 17:06:09||6.242||0||1.188||5.054||0||Infinity||NaN||0||2018-02-19 17:02:06||2018-02-19||21||"{""tags"":[""homesteadersonline"",""homesteading"",""family"",""steemit"",""gardening""]}"||0||757
beatitudes8||2100||21||hopfarmnc||47||garden-bed-prep||2018-02-19 17:01:21||0.71||0||0.119||0.591||127607549210||5.563934143359918e-12||0.02460328740201185||12||2018-02-19 03:40:39||2018-02-19||8||"{""tags"":[""homesteading"",""gardening"",""permaculture"",""farming"",""life""]}"||0||194
beatitudes8||1100||11||astrizak||39||re-beatitudes8-re-astrizak-re-beatitudes8-homesteadersonline-weekly-seed-and-more-giveaway-sbd-giveaway-this-week-20180219t165203471z||2018-02-19 16:58:36||0.016||0.016||0||0||2327327804||6.874837301604291e-12||0.016||1||2018-02-19 16:52:36||2018-02-19||1||"{""tags"":[""homesteding""]}"||3||4
beatitudes8||6000||60||homesteaderslife||49||grafting-apple-trees-part-two||2018-02-19 16:46:06||0.986||0||0.208||0.778||168964811472||5.8355345791238606e-12||0.07333849015087664||13||2018-02-17 03:55:00||2018-02-19||8||"{""tags"":[""homesteading"",""homesteadersonline"",""grafting"",""gardening"",""orchard""]}"||0||474
beatitudes8||10000||100||goldendawne||59||soaking-my-chervil-sowing-more-seeds-and-woulda-look-at-them-sunflowers||2018-02-19 16:45:42||7.357||0||0.843||6.514||1307406493851||5.6271710708195766e-12||0.12048569958067637||57||2018-02-19 16:24:24||2018-02-19||40||"{""tags"":[""homesteadersonline"",""homesteading"",""farming"",""gardening"",""healthy-home""]}"||0||846
beatitudes8||1100||11||afdal00||38||the-rarest-phenomenon-3ce2a82c10537||2018-02-19 16:35:42||0.025||0.025||0||0||3540536954||7.061075855106016e-12||0.017255110070516156||2||2018-02-19 16:30:06||2018-02-19||0||"{""tags"":[""animal"",""steem"",""homesteading"",""helt"",""how-to""]}"||0||71
beatitudes8||1100||11||jordanmccraw||47||re-beatitudes8-re-jordanmccraw-it-s-that-special-time-of-year-again-step-3-tomatoes-20180219t161241740z||2018-02-19 16:24:45||0.017||0.017||0||0||2443694194||6.956680603383224e-12||0.017||1||2018-02-19 16:12:42||2018-02-19||0||"{""tags"":[""gardening""]}"||2||3
beatitudes8||1200||12||jordanmccraw||47||re-beatitudes8-homesteadersonline-weekly-seed-and-more-giveaway-sbd-giveaway-this-week-20180219t160016330z||2018-02-19 16:12:03||0.018||0.018||0||0||2560060584||7.0310836050120594e-12||0.018||1||2018-02-19 16:00:15||2018-02-19||3||"{""tags"":[""homesteding""]}"||1||14
beatitudes8||3100||31||jordanmccraw||47||it-s-that-special-time-of-year-again-step-3-tomatoes||2018-02-19 16:10:57||2.247||0||0.505||1.742||402906986566||5.5769695610178256e-12||0.037640365339921295||18||2018-02-19 02:37:57||2018-02-19||11||"{""tags"":[""gardening"",""homesteadersonline"",""homesteading"",""life"",""steemit""]}"||0||444
beatitudes8||1100||11||armadillocreek||48||200-followers-almost-50-rep-say-what-with-bonus-puppy-pictures||2018-02-19 15:56:36||0.261||0||0.023||0.238||46819703156||5.574576137964099e-12||0.013622559342353811||10||2018-02-19 15:52:24||2018-02-19||6||"{""tags"":[""steemit"",""life"",""animals"",""homesteading"",""blog""]}"||0||340
beatitudes8||1100||11||coghill||55||new-nigerian-dwarf-goat-and-amp-we-think-she-s-pregnant||2018-02-19 15:47:39||0.208||0||0.013||0.195||37413904696||5.5594304227283105e-12||0.013585547845968137||11||2018-02-19 15:43:48||2018-02-19||8||"{""tags"":[""homesteading"",""homestead"",""vlog"",""goats"",""blog""]}"||0||398
beatitudes8||1100||11||qberry||48||re-beatitudes8-re-qberry-re-beatitudes8-re-qberry-re-beatitudes8-the-all-new-steemian-seed-carousel-will-you-be-getting-something-in-the-mail-20180219t154302461z||2018-02-19 15:45:27||0.017||0.017||0||0||2443694194||6.956680603383224e-12||0.017||1||2018-02-19 15:43:03||2018-02-19||1||"{""tags"":[""seedbox""]}"||5||22
beatitudes8||1100||11||kiaraantonoviche||59||final-update-thanks-for-the-support||2018-02-19 15:25:21||3.231||0||0.587||2.644||577317976422||5.596569190560329e-12||0.013676303637291557||24||2018-02-18 19:03:18||2018-02-19||14||"{""tags"":[""homesteadersonline"",""animals"",""pets"",""update"",""life""]}"||0||110
beatitudes8||3000||30||papa-pepper||77||practical-application-a-random-ramble-from-papa-pepper||2018-02-19 15:18:57||45.73||0||4.988||40.742||8109098674071||5.63934437574703e-12||0.03674888829813132||345||2018-02-19 14:58:15||2018-02-19||64||"{""tags"":[""life"",""vlog"",""video"",""philosophy"",""family""]}"||0||218
beatitudes8||1400||14||hethur240||60||re-beatitudes8-re-hethur240-our-greenhouse-first-update-of-the-year-20180219t151225752z||2018-02-19 15:14:09||0.022||0.022||0||0||3141892536||7.002149102148667e-12||0.022||1||2018-02-19 15:12:24||2018-02-19||0||"{""tags"":[""homesteadersonline""]}"||2||3
beatitudes8||1100||11||daddykirbs||63||it-s-good-to-get-into-the-garden-again-the-greenstalk-garden-is-the-new-centerpiece||2018-02-19 15:12:27||14.978||0||3.124||11.854||2656419394784||5.638416896597722e-12||0.013778566633567352||31||2018-02-19 15:00:06||2018-02-19||9||"{""tags"":[""homesteading"",""gardening"",""photo"",""nature"",""contest""]}"||0||332
beatitudes8||1100||11||fernowl13||55||prize-pool-8-sbd-prize-02-19-18||2018-02-19 15:10:45||0.134||0||0.013||0.121||24625248501||5.441569452367493e-12||0.013297531676998204||11||2018-02-19 13:49:12||2018-02-19||15||"{""tags"":[""contest"",""homesteading"",""sotallcontest"",""foraging"",""gardening""]}"||0||734
beatitudes8||5200||52||karenfoster||56||how-a-medical-mistake-changed-our-lives-forever||2018-02-19 15:08:30||12.15||0||2.749||9.401||2143873962160||5.667310772205382e-12||0.06528896518607645||55||2018-02-18 12:43:00||2018-02-19||63||"{""tags"":[""life"",""birth"",""love"",""medicalmistakes"",""challenges""]}"||0||1142
beatitudes8||1000||10||zer0hedge||71||polish-central-bank-secretly-funds-anti-crypto-youtube-propaganda-videos||2018-02-19 15:06:00||153.934||0||28.98||124.954||27281914989553||5.642345856548032e-12||0.012475008973270477||80||2018-02-19 14:43:30||2018-02-19||32||"{""tags"":[""bitcoin"",""cryptocurrency"",""poland"",""centralbank"",""youtube""]}"||0||256
beatitudes8||1400||14||plushzilla||54||re-beatitudes8-re-plushzilla-re-beatitudes8-re-plushzilla-re-beatitudes8-take-my-sbd-please-20180219t133608385z||2018-02-19 14:59:09||0.022||0.022||0||0||3141892536||7.002149102148667e-12||0.022||1||2018-02-19 13:36:12||2018-02-19||1||"{""tags"":[""homesteading"",""newbiegames""]}"||5||86
beatitudes8||1000||10||mothercook||46||harvest-pumpkin-in-his-own-garden-86ffa30261337||2018-02-19 14:57:15||0.024||0.024||0||0||3398783881||7.061349247348629e-12||0.01561237071666576||4||2018-02-19 13:22:30||2018-02-19||1||"{""tags"":[""homesteading"",""ocd"",""esteem"",""gardening""]}"||0||24
beatitudes8||2300||23||basicstoliving||57||need-the-voting-slider-this-should-help-you-if-you-do||2018-02-19 14:51:39||2.373||0||0.419||1.954||425846454617||5.572431035346393e-12||0.028531522106869656||49||2018-02-19 00:17:48||2018-02-19||19||"{""tags"":[""steemit"",""life"",""blog"",""homesteading"",""ocd-resteem""]}"||0||394
beatitudes8||2300||23||goldenoakfarm||47||seed-starting-in-zone-4a-on-my-homestead||2018-02-19 14:25:45||2.993||0||0.617||2.376||528405839124||5.664206900063491e-12||0.029001425654610946||14||2018-02-18 10:27:06||2018-02-19||11||"{""tags"":[""gardening"",""homesteading"",""seedstarting""]}"||0||949
beatitudes8||2300||23||hethur240||60||our-greenhouse-first-update-of-the-year||2018-02-19 14:18:33||3.195||0||0.591||2.604||558641859228||5.719227707739702e-12||0.029948664744386264||27||2018-02-18 04:34:00||2018-02-19||18||"{""tags"":[""homesteadersonline"",""homesteading"",""greenhouse"",""gardening"",""vegetables""]}"||0||329
beatitudes8||2300||23||mother2chicks||60||henny-penny-the-hen-update||2018-02-19 14:15:21||6.369||0||1.072||5.297||1143232897362||5.571043323452651e-12||0.02917269905948086||21||2018-02-18 22:42:27||2018-02-19||14||"{""tags"":[""homesteading"",""homesteaders"",""chickens"",""animals"",""life""]}"||0||143
beatitudes8||2300||23||thefarmerswife||46||ready-for-goat-kids||2018-02-19 14:10:57||2.234||0||0.406||1.828||400862797055||5.572979125058308e-12||0.029182835860507513||22||2018-02-19 01:01:33||2018-02-19||26||"{""tags"":[""homesteading"",""farm"",""animals"",""homeschool""]}"||0||223
beatitudes8||2300||23||amy-goodrich||69||fruitandveggiesmonday-homegrown-papaya-love-papaya-green-smoothie-nice-cream||2018-02-19 14:02:09||7.122||0||1.273||5.849||1263368126409||5.637311762996259e-12||0.029519712918771576||46||2018-02-19 11:38:51||2018-02-19||38||"{""tags"":[""fruitsandveggiesmonday"",""homesteading"",""food"",""vegan"",""makeithealthy""]}"||0||564
beatitudes8||2300||23||powellx5||51||ice-plant-edible-medicinal-succulent||2018-02-19 13:51:21||1.816||0||0.373||1.443||325219353493||5.583923528828636e-12||0.029240146094702456||30||2018-02-19 02:46:54||2018-02-19||36||"{""tags"":[""medicinalherbs"",""homesteading"",""homesteadersonline"",""seeds"",""gardening""]}"||0||537
beatitudes8||2300||23||jaketohuman||32||have-you-ever-wondered-if-dinosaurs-existed-no||2018-02-19 13:48:51||0.117||0||0.009||0.108||21827910496||5.360109939127726e-12||0.028068149016474694||8||2018-02-19 03:47:39||2018-02-19||16||"{""tags"":[""dinosaur"",""film"",""kids"",""creation"",""travel""]}"||0||134
beatitudes8||3200||32||jeejee||52||re-jeejee-re-jaketohuman-have-you-ever-wondered-if-dinosaurs-existed-no-20180219t040330772z||2018-02-19 13:48:30||0.068||0||0.013||0.055||12408052504||5.480312077828391e-12||0.04017662042865257||2||2018-02-19 04:03:30||2018-02-19||8||"{""tags"":[""dinosaur""]}"||2||25
beatitudes8||1000||10||jeejee||52||re-jaketohuman-re-jeejee-re-jeejee-re-jaketohuman-have-you-ever-wondered-if-dinosaurs-existed-no-20180219t062003615z||2018-02-19 13:48:06||0.016||0.016||0||0||2327327804||6.874837301604291e-12||0.016||1||2018-02-19 06:20:03||2018-02-19||2||"{""tags"":[""dinosaur""]}"||4||32
beatitudes8||1200||12||re-engineer||55||living-in-luxury-off-the-grid-there-s-bats-in-our-belfry||2018-02-19 13:46:12||52.492||0||12.848||39.644||7204396420728||7.286106556959245e-12||0.020348590048958774||23||2018-02-13 07:44:09||2018-02-19||18||"{""tags"":[""offthegrid"",""animals"",""bats"",""wildlife"",""nature""]}"||0||698
beatitudes8||1200||12||re-engineer||55||living-in-luxury-off-the-grid-bird-brained-gangsta-life||2018-02-19 13:43:03||8.828||0||2.09||6.738||1573124230598||5.6117627764491085e-12||0.01567249384802105||19||2018-02-19 06:39:33||2018-02-19||17||"{""tags"":[""nature"",""birds"",""offthegrid"",""homesteading"",""wildlife""]}"||0||541
beatitudes8||1200||12||alaskahippie||46||we-had-a-productive-day-here-in-alaska||2018-02-19 13:41:09||2.313||0||0.558||1.755||410771470469||5.630868174362555e-12||0.015725851276549407||9||2018-02-19 09:22:30||2018-02-19||6||"{""tags"":[""homesteading"",""gardening"",""growing"",""planting"",""doyougrow""]}"||0||180
beatitudes8||1200||12||gogreenbuddy||48||72iom25k||2018-02-19 13:38:27||0.702||0||0.085||0.617||161802713191||4.338616987042264e-12||0.012116860734687925||14||2018-02-19 11:29:24||2018-02-19||17||"{""tags"":[""woodworking"",""roundwood"",""homesteading"",""wood"",""dtube""]}"||0||503
beatitudes8||2400||24||jenesa||57||gardening-1-have-fun-with-spring-onions||2018-02-19 13:34:06||3.871||0||0.847||3.024||686608416638||5.637856900960339e-12||0.03149073869164299||30||2018-02-19 13:23:00||2018-02-19||7||"{""tags"":[""gardening"",""planting"",""cebu"",""philippines"",""homesteading""]}"||0||395
beatitudes8||1000||10||hansjurgen||55||2hhqmq-homestead-trivia||2018-02-19 13:32:12||0.826||0||0.092||0.734||147228748688||5.610317328380064e-12||0.013057047507601921||18||2018-02-19 13:31:06||2018-02-19||5||"{""tags"":[""homesteading"",""animals""]}"||0||27
beatitudes8||1200||12||basicstoliving||57||re-beatitudes8-the-sunday-resteem-20180218t215859185z||2018-02-19 12:42:06||0.02||0.02||0||0||2792793365||7.1612888553249625e-12||0.02||1||2018-02-18 21:59:03||2018-02-19||1||"{""tags"":[""homesteading""]}"||1||75
beatitudes8||1000||10||thesteemengine||56||the-daily-whistle-stops-issue-50-2-19-18||2018-02-19 10:01:30||30.469||0||4.381||26.088||5401767762183||5.6405608943999946e-12||0.013127434199692214||137||2018-02-19 09:40:36||2018-02-19||11||"{""tags"":[""curation"",""thesteemengine"",""family"",""culture"",""writing""]}"||0||421
beatitudes8||3000||30||papa-pepper||77||there-is-no-app-for-this||2018-02-19 04:37:15||63.056||0||8.67||54.386||11259012041622||5.6004913900879e-12||0.03910253799024303||406||2018-02-19 04:17:03||2018-02-19||127||"{""tags"":[""life"",""lifestyle"",""freedom"",""animals"",""fun""]}"||0||678
beatitudes8||1000||10||kingscrown||76||whats-traded-on-top-volume-exchanges-now||2018-02-19 04:21:33||261.816||0||26.69||235.126||46754132175940||5.599847282262942e-12||0.01303268027816438||691||2018-02-19 03:59:24||2018-02-19||126||"{""tags"":[""bitcoin"",""blockchain"",""cryptocurrency"",""money"",""ethereum""]}"||0||168
beatitudes8||1000||10||zer0hedge||71||automatic-bidding-is-fueling-bubbles-in-the-hottest-housing-markets||2018-02-19 02:25:12||152.571||0||28.387||124.184||27325857658345||5.583392913320201e-12||0.012994385567826665||66||2018-02-19 02:03:39||2018-02-19||20||"{""tags"":[""realestate"",""housing"",""economy"",""mortgage"",""automaticbidding""]}"||0||573
beatitudes8||1000||10||kingscrown||76||helbizcoin-ico-decentralized-transportation||2018-02-19 02:06:51||260.985||0||31.494||229.491||46740245654086||5.583731885610766e-12||0.012995174467463283||689||2018-02-19 01:44:03||2018-02-19||111||"{""tags"":[""ethereum"",""blockchain"",""cryptocurrency"",""crypto"",""technology""]}"||0||268
beatitudes8||5000||50||shalomacres||52||potatoes-time-to-plant||2018-02-19 02:01:24||0.982||0||0.118||0.864||176682854816||5.5579812824660806e-12||0.0646762218750904||29||2018-02-19 01:40:33||2018-02-19||18||"{""tags"":[""homesteading"",""howto"",""story"",""food"",""gardening""]}"||0||326
beatitudes8||3000||30||papa-pepper||77||a-room-with-a-view-not-giving-up-on-dreams||2018-02-18 23:45:09||43.229||0||5.265||37.964||7756818525108||5.573032276064253e-12||0.03891081891159425||357||2018-02-18 23:23:15||2018-02-18||62||"{""tags"":[""inspiration"",""life"",""vlog"",""video"",""homesteading""]}"||0||196
beatitudes8||1000||10||awesomehomestead||54||re-beatitudes8-re-papa-pepper-more-fun-in-missouri-with-steemian-homesteaders-awesomehomestead-and-rockybrookfarm-20180218t194013455z||2018-02-18 19:46:33||0.017||0.017||0||0||2327327804||7.304514632954559e-12||0.017||1||2018-02-18 19:40:15||2018-02-18||0||"{""tags"":[""travel""]}"||2||17
beatitudes8||400||4||qberry||48||re-beatitudes8-the-sunday-resteem-20180218t183411168z||2018-02-18 19:44:15||0.006||0.006||0||0||930931121||6.4451599744080315e-12||0.006||1||2018-02-18 18:34:09||2018-02-18||2||"{""tags"":[""homesteading""]}"||1||12
beatitudes8||900||9||david777111||54||re-beatitudes8-re-david777111-the-plumber-came-to-help-mom-and-he-asked-me-a-question-20180217t222256615z||2018-02-18 19:28:18||0.015||0.015||0||0||2094595024||7.161288854470228e-12||0.015||1||2018-02-17 22:22:33||2018-02-18||0||"{""tags"":[""life""]}"||2||8
beatitudes8||1000||10||bozz||43||homemade-cough-syrup-2018-02-17-14-54-36||2018-02-18 18:04:45||0.501||0||0.12||0.381||93323797122||5.368405652687433e-12||0.0118693377527914||3||2018-02-17 14:54:36||2018-02-18||13||"{""tags"":[""life"",""steepshot"",""blog"",""homestead""]}"||0||42
beatitudes8||10000||100||simms50||52||verse-of-the-day-psalm-86-11-teach-me-your-way-o-lord-and-i-will-walk-in-your-truth||2018-02-18 17:43:12||0.248||0||0.042||0.206||42446915579||5.842591778864008e-12||0.13121709376639745||12||2018-02-16 21:37:45||2018-02-18||5||"{""tags"":[""religion"",""christianity"",""christian-trail"",""inspiration"",""busy""]}"||0||350
beatitudes8||5100||51||simms50||52||verse-of-the-day-john-15-19-if-you-were-of-the-world-the-world-would-love-you-as-its-own-but||2018-02-18 17:43:03||0.626||0||0.09||0.536||98799126401||6.336088412960541e-12||0.07299346593776164||19||2018-02-15 19:56:15||2018-02-18||8||"{""tags"":[""religion"",""christianity"",""christian-trail"",""inspiration"",""busy""]}"||0||336
beatitudes8||10000||100||simms50||52||february-14th-that-time-of-year-where-forced-merriment-is-at-its-highest||2018-02-18 17:42:48||19.556||0||4.83||14.726||2751998293029||7.106109058837967e-12||0.1645555396791999||29||2018-02-13 18:42:24||2018-02-18||16||"{""tags"":[""history"",""life"",""love"",""education"",""busy""]}"||0||1286
beatitudes8||4900||49||simms50||52||verse-of-the-day-luke-24-44-45-he-said-to-them-this-is-what-i-told-you-while-i-was-still-with-you-everything-must-be-fulfilled||2018-02-18 17:42:36||0.863||0||0.153||0.71||119046068209||7.249294436880498e-12||0.08267027407883738||12||2018-02-12 21:45:36||2018-02-18||5||"{""tags"":[""religion"",""christianity"",""christian-trail"",""inspiration"",""busy""]}"||0||338
beatitudes8||500||5||qurator||63||the-daily-qurator-160-upvoting-at-usd0-14-usd1-50||2018-02-18 16:07:48||52.277||0||8.817||43.46||9277378882847||5.634888976740537e-12||0.006557116894010681||730||2018-02-18 15:46:09||2018-02-18||14||"{""tags"":[""qurator"",""curation"",""steemit"",""community"",""minnowsupport""]}"||0||1703
beatitudes8||3000||30||papa-pepper||77||knowing-your-identity-a-random-ramble-from-papa-pepper||2018-02-18 15:05:42||87.089||0||13.137||73.952||15427160685873||5.6451735852955345e-12||0.03941450833603916||402||2018-02-18 14:43:18||2018-02-18||101||"{""tags"":[""life"",""vlog"",""philosophy"",""family"",""video""]}"||0||225
beatitudes8||1000||10||zer0hedge||71||retail-apocalypse-accelerates-200-winn-dixie-stores-to-close-as-parent-goes-bankrupt||2018-02-18 13:41:51||155.082||0||29.194||125.888||27367934011227||5.666558532930602e-12||0.013187939226682838||75||2018-02-18 13:19:30||2018-02-18||30||"{""tags"":[""economy"",""retail"",""markets"",""investing"",""bankruptcy""]}"||0||901
beatitudes8||10000||100||goldendawne||59||week-9-embracing-a-homesteading-steemian-announced-my-pick-is||2018-02-18 13:13:27||4.319||0||0.607||3.712||762596255281||5.663547349060275e-12||0.13180931217570244||43||2018-02-18 12:51:27||2018-02-18||16||"{""tags"":[""homesteadersonline"",""homesteading"",""gardening"",""stewardsofgondor"",""embracingsteemians""]}"||0||566
beatitudes8||1000||10||thesteemengine||56||the-daily-whistle-stops-issue-49-2-18-18||2018-02-18 11:38:48||14.455||0||1.587||12.868||2550691834321||5.667089926544558e-12||0.013189175953815467||126||2018-02-18 11:15:15||2018-02-18||5||"{""tags"":[""curation"",""thesteemengine"",""relationships"",""psychology"",""writing""]}"||0||406
beatitudes8||5000||50||shalomacres||52||planting-peppers-using-paper-towels||2018-02-18 04:41:27||7.051||0||1.469||5.582||1232523417122||5.720783801791301e-12||0.06390786818268966||60||2018-02-18 04:19:06||2018-02-18||10||"{""tags"":[""homesteading"",""howto"",""story"",""food"",""gardening""]}"||0||252
beatitudes8||3000||30||papa-pepper||77||a-second-chance-at-the-wonders-of-childhood||2018-02-18 03:37:12||65.11||0||9.279||55.831||11346098245915||5.738536595471657e-12||0.03806304895624428||372||2018-02-18 03:16:06||2018-02-18||87||"{""tags"":[""family"",""writing"",""life"",""happy"",""amazing""]}"||0||835
beatitudes8||3000||30||papa-pepper||77||attention-steemian-gardeners-hops-rhizome-giveaway||2018-02-18 01:01:15||70.503||0||9.834||60.669||12311817063448||5.726449608264014e-12||0.037316511100830854||390||2018-02-18 00:40:15||2018-02-18||70||"{""tags"":[""giveaway"",""free"",""food"",""gardening"",""homesteading""]}"||0||831
beatitudes8||1000||10||greenacrehome||55||gk00hmby||2018-02-18 00:53:45||4.02||0||1.016||3.004||873024247894||4.604683099807894e-12||0.010180776657373165||55||2018-02-18 00:31:33||2018-02-18||0||"{""tags"":[""howto"",""build"",""workshop"",""homesteading"",""dtube""]}"||0||236
beatitudes8||1400||14||fernowl13||55||prize-pool-6-sbd-prize-02-17-18||2018-02-18 00:04:06||0.452||0||0.082||0.37||78071025788||5.789599860355302e-12||0.017475656957766116||13||2018-02-17 16:59:48||2018-02-18||18||"{""tags"":[""contest"",""homesteading"",""sotallcontest"",""foraging"",""gardening""]}"||0||660
beatitudes8||1000||10||zer0hedge||71||assange-hits-back-at-the-intercept-claims-obsessive-and-obscenity-laden-campaign-against-him||2018-02-17 20:45:27||155.974||0||29.496||126.478||26994958503684||5.777893675173245e-12||0.012744850943712617||67||2018-02-17 20:23:24||2018-02-17||19||"{""tags"":[""wikileaks"",""assange"",""trump"",""president"",""corruption""]}"||0||358
beatitudes8||1000||10||kingscrown||76||whats-up-today-17-02-2018||2018-02-17 19:51:51||261.73||0||21.117||240.613||45175718459104||5.793599060011299e-12||0.012106888868677616||651||2018-02-17 19:25:54||2018-02-17||107||"{""tags"":[""bitcoin"",""blockchain"",""cryptocurrency"",""money"",""ethereum""]}"||0||162
beatitudes8||10000||100||goldendawne||59||well-it-has-started-and-i-m-not-sure-how-to-stop-it||2018-02-17 14:33:54||8.641||0||1.222||7.419||1473954181934||5.862461741288321e-12||0.11910491519138071||85||2018-02-17 14:10:00||2018-02-17||66||"{""tags"":[""homesteadersonline"",""homesteading"",""farming"",""gardening"",""healthy-home""]}"||0||484
beatitudes8||500||5||qurator||63||the-daily-qurator-159-upvoting-at-usd0-14-usd1-48||2018-02-17 13:58:00||61.896||0||10.622||51.274||10541370912044||5.871722047962564e-12||0.006135071271423834||734||2018-02-17 13:34:24||2018-02-17||16||"{""tags"":[""qurator"",""curation"",""steemit"",""community"",""minnowsupport""]}"||0||1759
beatitudes8||10000||100||goldendawne||59||time-for-another-rousing-episode-of-what-s-in-the-box-and-127873||2018-02-17 13:45:21||3.767||0||0.601||3.166||642226688949||5.8655301388434544e-12||0.12052916587855786||39||2018-02-17 13:25:12||2018-02-17||8||"{""tags"":[""homesteadersonline"",""homesteading"",""contest"",""healthy-home"",""gardening""]}"||0||375
beatitudes8||1000||10||zer0hedge||71||the-dirty-big-secret-behind-warren-buffett-s-billions||2018-02-17 13:41:51||159.596||0||29.728||129.868||27168025372726||5.874405585627086e-12||0.012275750333780857||76||2018-02-17 13:20:42||2018-02-17||39||"{""tags"":[""warrenbuffett"",""investing"",""monopoly"",""capitalism"",""government""]}"||0||650
beatitudes8||1000||10||thesteemengine||56||6wfvo7-the-daily-whistle-stops-issue-47-2-16-18||2018-02-17 10:31:03||21.327||0||2.329||18.998||3624664096747||5.883855560337352e-12||0.01229549795394648||142||2018-02-17 10:08:54||2018-02-17||6||"{""tags"":[""curation"",""thesteemengine"",""health"",""family"",""culture""]}"||0||386
beatitudes8||1000||10||greenacrehome||55||northmen-guild-s-code-of-ethics||2018-02-17 03:01:21||0.371||0||0.041||0.33||63713376155||5.822953081272012e-12||0.010816204437801073||19||2018-02-17 02:37:51||2018-02-17||1||"{""tags"":[""life"",""craft"",""guild"",""freedom"",""truth""]}"||0||140
